,,,,,Lane L1,,,,Lane L2,,,,Lane L3,,,,Lane L4,,,,Lane R1,,,,Lane R2,,,,Lane R3,,,,Lane R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH148N,250400,250500,100,,26.33367,76.24548,26.33278,76.24532,26.33361,76.24551,26.33272,76.24535,26.33365,76.24555,26.33276,76.24539,26.33368,76.24561,26.33279,76.24544,26.33252,76.24503,26.33341,76.24518,26.33241,76.24496,26.33330,76.24512,26.33221,76.24489,26.33310,76.24505,26.33248,76.24490,26.33337,76.24506,,2400,1194,1126,1119,1187,1408,2951,1446,1408,5,3.20,4.70,3.10,3.50,3.20,3.20,3.30,3.10,5,0.009,0.018,0.005,0.004,0.900,0.001,0.000,0.004,1,0.000,0.000,0.011,0.000,0.096,0.054,0.012,0.000
NH148N,250500,250600,100,VUP,26.33278,76.24532,26.33189,76.24516,26.33272,76.24535,26.33183,76.24519,26.33276,76.24539,26.33187,76.24523,26.33279,76.24544,26.33190,76.24528,26.33163,76.24486,26.33252,76.24503,26.33152,76.24480,26.33241,76.24496,26.33132,76.24473,26.33221,76.24489,26.33159,76.24474,26.33248,76.24490,,2400,1562,1270,1172,1774,1562,2286,1562,2132,5,2.80,4.30,4.10,4.70,4.60,3.80,3.10,4.20,5,0.023,0.059,0.010,0.028,0.002,0.000,0.001,0.007,1,0.000,0.000,0.213,0.000,0.020,0.000,0.081,0.000
NH148N,250600,250700,100,,26.33189,76.24516,26.33101,76.24500,26.33183,76.24519,26.33094,76.24503,26.33187,76.24523,26.33098,76.24506,26.33190,76.24528,26.33101,76.24512,26.33074,76.24469,26.33163,76.24486,26.33063,76.24464,26.33152,76.24480,26.33043,76.24457,26.33132,76.24473,26.33070,76.24458,26.33159,76.24474,,2400,1149,1308,1262,1892,1179,2213,1126,1578,5,3.10,5.00,3.80,5.10,4.20,3.40,3.00,4.20,5,0.013,0.038,0.018,0.027,0.003,0.000,0.000,0.006,1,0.000,0.006,0.012,0.000,0.006,0.010,0.099,0.000
NH148N,250700,250800,100,,26.33101,76.24500,26.33012,76.24483,26.33094,76.24503,26.33005,76.24486,26.33098,76.24506,26.33009,76.24490,26.33101,76.24512,26.33012,76.24496,26.32985,76.24453,26.33074,76.24469,26.32974,76.24447,26.33063,76.24464,26.32954,76.24441,26.33043,76.24457,26.32981,76.24441,26.33070,76.24458,,2400,1232,1293,1141,1570,1774,2052,2399,2213,5,3.70,5.10,3.90,5.00,3.90,3.50,3.20,4.30,5,0.011,0.850,0.013,0.023,0.002,0.000,0.000,0.005,1,0.000,0.000,0.000,0.000,0.016,0.015,0.013,0.004
NH148N,250800,250900,100,,26.33012,76.24483,26.32922,76.24467,26.33005,76.24486,26.32916,76.24470,26.33009,76.24490,26.32920,76.24474,26.33012,76.24496,26.32923,76.24480,26.32896,76.24438,26.32985,76.24453,26.32885,76.24431,26.32974,76.24447,26.32865,76.24424,26.32954,76.24441,26.32892,76.24425,26.32981,76.24441,,2400,1829,1727,1392,1742,1141,2375,1633,1500,5,3.10,5.00,3.70,5.00,3.60,3.40,2.90,3.20,5,0.007,0.046,0.009,0.032,0.002,0.000,0.000,0.002,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NH148N,250900,251000,100,,26.32922,76.24467,26.32834,76.24451,26.32916,76.24470,26.32826,76.24454,26.32920,76.24474,26.32831,76.24458,26.32923,76.24480,26.32834,76.24463,26.32807,76.24421,26.32896,76.24438,26.32797,76.24415,26.32885,76.24431,26.32777,76.24409,26.32865,76.24424,26.32803,76.24409,26.32892,76.24425,,2400,1719,1664,2100,2302,1323,2181,4174,2827,5,3.20,5.20,3.30,4.90,3.00,3.40,3.10,3.30,5,0.018,0.024,0.013,0.013,0.003,0.001,0.000,0.003,1,0.000,0.000,0.000,0.000,0.235,0.172,0.019,0.000
NH148N,251000,251100,100,Culvert,26.32834,76.24451,26.32745,76.24435,26.32826,76.24454,26.32737,76.24438,26.32831,76.24458,26.32742,76.24442,26.32834,76.24463,26.32745,76.24447,26.32718,76.24405,26.32807,76.24421,26.32708,76.24399,26.32797,76.24415,26.32688,76.24392,26.32777,76.24409,26.32714,76.24393,26.32803,76.24409,,2400,1932,1861,2084,2310,1648,2164,1617,2407,5,2.90,5.20,3.20,4.30,4.00,3.20,3.00,3.80,5,0.014,0.005,0.002,0.004,0.003,0.002,0.001,0.005,1,0.000,0.007,0.000,0.000,0.196,0.019,0.033,0.026
NH148N,251100,251200,100,,26.32745,76.24435,26.32656,76.24418,26.32737,76.24438,26.32648,76.24422,26.32742,76.24442,26.32653,76.24425,26.32745,76.24447,26.32656,76.24431,26.32629,76.24389,26.32718,76.24405,26.32619,76.24382,26.32708,76.24399,26.32598,76.24376,26.32688,76.24392,26.32626,76.24376,26.32714,76.24393,,2400,1014,1052,1111,1240,1187,2020,1774,1493,5,2.70,4.50,3.30,3.90,4.30,3.00,3.30,3.20,5,0.028,0.012,0.006,0.003,0.012,0.001,0.005,0.017,1,0.003,0.000,0.000,0.000,0.020,0.019,0.070,0.011
NH148N,251200,251300,100,,26.32656,76.24418,26.32567,76.24402,26.32648,76.24422,26.32559,76.24405,26.32653,76.24425,26.32564,76.24409,26.32656,76.24431,26.32567,76.24415,26.32540,76.24372,26.32629,76.24389,26.32530,76.24366,26.32619,76.24382,26.32509,76.24359,26.32598,76.24376,26.32536,76.24360,26.32626,76.24376,,2400,1052,1029,1149,1255,1089,1900,1821,1134,5,2.80,5.10,3.70,3.90,3.70,3.30,2.70,3.70,5,0.014,0.010,0.002,0.000,0.002,0.004,0.003,0.024,1,0.000,0.000,0.000,0.000,0.000,0.019,0.056,0.000
NH148N,251300,251400,100,,26.32567,76.24402,26.32478,76.24386,26.32559,76.24405,26.32471,76.24389,26.32564,76.24409,26.32475,76.24393,26.32567,76.24415,26.32478,76.24399,26.32451,76.24356,26.32540,76.24372,26.32441,76.24350,26.32530,76.24366,26.32421,76.24343,26.32509,76.24359,26.32447,76.24344,26.32536,76.24360,,2400,1029,1052,1096,1369,1224,2359,1431,1617,5,3.30,5.00,3.00,3.30,3.10,3.10,2.90,3.70,5,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.012,1,0.000,0.000,0.000,0.000,0.019,0.079,0.043,0.063
NH148N,251400,251500,100,,26.32478,76.24386,26.32389,76.24370,26.32471,76.24389,26.32381,76.24373,26.32475,76.24393,26.32386,76.24377,26.32478,76.24399,26.32390,76.24382,26.32362,76.24340,26.32451,76.24356,26.32352,76.24334,26.32441,76.24350,26.32332,76.24327,26.32421,76.24343,26.32358,76.24328,26.32447,76.24344,,2400,1052,1187,1255,1385,1126,2538,1415,1354,5,3.50,4.60,3.10,3.00,3.00,3.10,3.00,3.40,5,0.002,0.004,0.002,0.001,0.001,0.001,0.000,0.003,1,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.005
